"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","10/100","289/18860",0.0346020761245675,6.52595155709343,6.91164244478817,3.13868270751136e-06,8.75382056226795e-05,5.60932884107004e-05,"IL6/IL1B/IL1A/VNN1/VTCN1/ADAM8/TNFSF14/TNF/MAP3K8/STAT5A",10
"GO:2000403","positive regulation of lymphocyte migration","5/100","44/18860",0.113636363636364,21.4318181818182,9.90632597187612,3.49218927060204e-06,9.63388735737823e-05,6.17326364196813e-05,"CCL20/ADAM8/ITGB3/TNFSF14/S100A7",5
"GO:0072678","T cell migration","6/100","79/18860",0.0759493670886076,14.3240506329114,8.66429791864318,3.88291276140694e-06,0.000105965941811299,6.79015304626341e-05,"CCL20/ICAM1/ADAM8/ITGB3/TNFSF14/S100A7",6
"GO:0002685","regulation of leukocyte migration","9/100","233/18860",0.0386266094420601,7.28497854077253,7.04779422806628,4.11958183793324e-06,0.000111003100598014,7.1129273121783e-05,"CCL20/ICAM1/IL6/EDN1/ADAM8/ITGB3/TNFSF14/TNF/S100A7",9
"GO:0035455","response to interferon-alpha","4/100","21/18860",0.19047619047619,35.9238095238095,11.6908273911212,4.15496239433069e-06,0.000111003100598014,7.1129273121783e-05,"OAS1/IFITM1/MX2/BST2",4
"GO:0032102","negative regulation of response to external stimulus","12/100","452/18860",0.0265486725663717,5.0070796460177,6.29559530039905,4.84130468703057e-06,0.000126145996657252,8.08326344139417e-05,"SAA1/TNFAIP3/OAS3/PLAT/OAS1/C1QTNF1/EDN1/PDGFB/SOCS3/TNF/MIR221/SERPINB4",12
"GO:0045840","positive regulation of mitotic nuclear division","5/100","47/18860",0.106382978723404,20.063829787234,9.55373006047994,4.87088560772684e-06,0.000126145996657252,8.08326344139417e-05,"IL1B/IL1A/EDN1/PDGFB/TNF",5
"GO:0046850","regulation of bone remodeling","5/100","47/18860",0.106382978723404,20.063829787234,9.55373006047994,4.87088560772684e-06,0.000126145996657252,8.08326344139417e-05,"TNFAIP3/IL6/ADAM8/ITGB3/PDK4",5
"GO:0014823","response to activity","6/100","84/18860",0.0714285714285714,13.4714285714286,8.36367641021085,5.55833682108774e-06,0.000142495543958795,9.1309201367151e-05,"SOD2/IL6/EDN1/ITGB3/TNF/PPARGC1A",6
"GO:0034341","response to type II interferon","7/100","129/18860",0.0542635658914729,10.2341085271318,7.683379081854,5.61535185031042e-06,0.000142517629960879,9.13233537761011e-05,"IFITM1/EDN1/CYP27B1/TNF/BST2/TLR2/GBP5",7
"GO:1905952","regulation of lipid localization","8/100","183/18860",0.0437158469945355,8.2448087431694,7.19021412115056,5.86321280427092e-06,0.000147334991061778,9.44102530755453e-05,"C3/ZC3H12A/IL6/IL1B/C1QTNF1/EDN1/ITGB3/TNF",8
"GO:0002673","regulation of acute inflammatory response","5/100","49/18860",0.102040816326531,19.2448979591837,9.33633551439801,6.00456538618938e-06,0.000147957154855812,9.48089271503587e-05,"C3/IL6/IL1B/ADAM8/TNF",5
"GO:0010883","regulation of lipid storage","5/100","49/18860",0.102040816326531,19.2448979591837,9.33633551439801,6.00456538618938e-06,0.000147957154855812,9.48089271503587e-05,"C3/ZC3H12A/IL6/ITGB3/TNF",5
"GO:0060252","positive regulation of glial cell proliferation","4/100","24/18860",0.166666666666667,31.4333333333333,10.8919017718523,7.28731540527544e-06,0.000177838524024895,0.000113956501023791,"IL6/IL1B/TNF/MIR221",4
"GO:0021782","glial cell development","7/100","136/18860",0.0514705882352941,9.70735294117647,7.44044994868245,7.95566159726315e-06,0.000192299706036704,0.000123223029250843,"S100A8/S100A9/IL6/IL1B/TNF/TLR2/ZNF488",7
"GO:2000404","regulation of T cell migration","5/100","52/18860",0.0961538461538462,18.1346153846154,9.03332503913569,8.08154136834692e-06,0.000193499547102495,0.000123991871043654,"CCL20/ADAM8/ITGB3/TNFSF14/S100A7",5
"GO:0048708","astrocyte differentiation","6/100","90/18860",0.0666666666666667,12.5733333333333,8.03508533439924,8.29862058272543e-06,0.000196840177934179,0.000126132501724651,"S100A8/S100A9/LIF/IL6/IL1B/TNF",6
"GO:0032481","positive regulation of type I interferon production","6/100","91/18860",0.0659340659340659,12.4351648351648,7.98335554739606,8.84658792824521e-06,0.000207894816313762,0.000133216163246967,"OAS3/OAS2/OAS1/XAF1/IRF7/TLR2",6
"GO:0002573","myeloid leukocyte differentiation","9/100","257/18860",0.0350194552529183,6.60466926070039,6.60492622793812,9.10091495991497e-06,0.000211909377690497,0.00013578863943089,"INHBA/LIF/MMP9/CSF3/CSF2/IRF7/TNF/TLR2/STAT5A",9
"GO:0060337","type I interferon-mediated signaling pathway","6/100","92/18860",0.0652173913043478,12.3,7.932430450454,9.42350992242903e-06,0.000217426074392044,0.000139323663446439,"OAS3/OAS2/OAS1/IFI27/IFITM1/IRF7",6
"GO:0032640","tumor necrosis factor production","8/100","196/18860",0.0408163265306122,7.69795918367347,6.88194318178753,9.69636354547899e-06,0.000219726523914515,0.000140797760129371,"TNFAIP3/ZC3H12A/IL6/OAS3/OAS2/OAS1/IL1A/TLR2",8
"GO:0032680","regulation of tumor necrosis factor production","8/100","196/18860",0.0408163265306122,7.69795918367347,6.88194318178753,9.69636354547899e-06,0.000219726523914515,0.000140797760129371,"TNFAIP3/ZC3H12A/IL6/OAS3/OAS2/OAS1/IL1A/TLR2",8
"GO:0043588","skin development","10/100","329/18860",0.0303951367781155,5.73252279635258,6.32243173429669,9.82608124812508e-06,0.000220695523962314,0.000141418682145815,"SPRR2D/INHBA/KRT6B/SPRR2E/IVL/KRT4/CYP27B1/TNF/S100A7/LTB",10
"GO:0071357","cellular response to type I interferon","6/100","93/18860",0.0645161290322581,12.1677419354839,7.88228856833891,1.00305327598974e-05,0.000223311334601927,0.000143094857932055,"OAS3/OAS2/OAS1/IFI27/IFITM1/IRF7",6
"GO:0002703","regulation of leukocyte mediated immunity","9/100","264/18860",0.0340909090909091,6.42954545454545,6.48632314489196,1.12859239843921e-05,0.000249075435412062,0.00015960414238797,"ICAM1/C3/IL6/IL1B/TNF/BST2/CXCL6/STAT5A/SERPINB4",9
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","8/100","201/18860",0.0398009950248756,7.50646766169154,6.77083195511198,1.16491104779946e-05,0.000254874503389227,0.000163320106066258,"INHBA/ICAM1/IL1B/PDGFB/ITGB3/TNF/S100A7/P2RY6",8
"GO:0019915","lipid storage","6/100","96/18860",0.0625,11.7875,7.73635920813575,1.20441155439956e-05,0.000261264660262058,0.000167414831448252,"C3/ZC3H12A/IL6/ITGB3/TNF/STAT5A",6
"GO:0050870","positive regulation of T cell activation","9/100","267/18860",0.0337078651685393,6.35730337078652,6.43680050584127,1.23512660492219e-05,0.000265656891804451,0.000170229313524066,"IL6/IL1B/IL1A/VNN1/VTCN1/ADAM8/TNFSF14/MAP3K8/STAT5A",9
"GO:0038061","non-canonical NF-kappaB signal transduction","7/100","146/18860",0.0479452054794521,9.04246575342466,7.12238177060223,1.26588197085896e-05,0.00026998390269244,0.000173002003093948,"ZC3H12A/IL1B/BIRC3/IRAK2/EDN1/TNFSF14/TNF",7
"GO:0071677","positive regulation of mononuclear cell migration","6/100","98/18860",0.0612244897959184,11.5469387755102,7.64262956850768,1.35593723587728e-05,0.000286780725388044,0.00018376517802021,"CCL20/ADAM8/ITGB3/TNFSF14/TNF/S100A7",6
"GO:0022409","positive regulation of cell-cell adhesion","10/100","343/18860",0.0291545189504373,5.49854227405248,6.13870079418769,1.41033479477677e-05,0.000295820637119292,0.000189557830180957,"IL6/IL1B/IL1A/VNN1/VTCN1/ADAM8/TNFSF14/TNF/MAP3K8/STAT5A",10
"GO:0002697","regulation of immune effector process","11/100","421/18860",0.0261282660332542,4.92779097387173,5.9506395825367,1.4339893411411e-05,0.000298316799001321,0.000191157336674979,"ICAM1/C3/ZC3H12A/S100A9/IL6/IL1B/TNF/BST2/CXCL6/STAT5A/SERPINB4",11
"GO:0060759","regulation of response to cytokine stimulus","8/100","210/18860",0.0380952380952381,7.18476190476191,6.58015505930898,1.60023407935373e-05,0.000329895602626687,0.000211392603400204,"TNFAIP3/IL6/OAS3/OAS1/IRAK2/EDN1/IRF7/TLR2",8
"GO:0170062","nutrient storage","6/100","101/18860",0.0594059405940594,11.2039603960396,7.50701913337837,1.61178308611935e-05,0.000329895602626687,0.000211392603400204,"C3/ZC3H12A/IL6/ITGB3/TNF/STAT5A",6
"GO:0001660","fever generation","3/100","10/18860",0.3,56.58,12.8352927442792,1.68944082780001e-05,0.000343024065676515,0.000219805143490612,"IL1B/IL1A/TNF",3
"GO:2001235","positive regulation of apoptotic signaling pathway","7/100","154/18860",0.0454545454545455,8.57272727272727,6.88914181457686,1.79035135664168e-05,0.000360627916123538,0.000231085450794602,"S100A8/INHBA/S100A9/VNN1/TNFSF14/TNF/LTB",7
"GO:0032608","interferon-beta production","5/100","62/18860",0.0806451612903226,15.2096774193548,8.18214467365556,1.92959789798902e-05,0.000382603083210635,0.000245166838190217,"OAS3/OAS2/OAS1/IRF7/TLR2",5
"GO:0032648","regulation of interferon-beta production","5/100","62/18860",0.0806451612903226,15.2096774193548,8.18214467365556,1.92959789798902e-05,0.000382603083210635,0.000245166838190217,"OAS3/OAS2/OAS1/IRF7/TLR2",5
"GO:0044703","multi-organism reproductive process","8/100","217/18860",0.0368663594470046,6.95299539170507,6.43947448481934,2.0269180550299e-05,0.000398784342919835,0.000255535568749179,"LIF/IL1B/MMP9/MAFF/EDN1/ITGB3/CYP27B1/STAT5A",8
"GO:0045453","bone resorption","5/100","63/18860",0.0793650793650794,14.968253968254,8.10794959149278,2.0871817363877e-05,0.000404371545568853,0.000259115772014383,"TNFAIP3/IL6/ADAM8/ITGB3/PDK4",5
"GO:0051785","positive regulation of nuclear division","5/100","63/18860",0.0793650793650794,14.968253968254,8.10794959149278,2.0871817363877e-05,0.000404371545568853,0.000259115772014383,"IL1B/IL1A/EDN1/PDGFB/TNF",5
"GO:0010575","positive regulation of vascular endothelial growth factor production","4/100","32/18860",0.125,23.575,9.3313303900649,2.38715400064228e-05,0.000458984610123493,0.000294111079026501,"C3/IL6/IL1B/IL1A",4
"GO:0010573","vascular endothelial growth factor production","5/100","65/18860",0.0769230769230769,14.5076923076923,7.96451960787227,2.43227442198264e-05,0.000460680036044174,0.00029519748483607,"C3/IL6/IL1B/IL1A/TNF",5
"GO:0045428","regulation of nitric oxide biosynthetic process","5/100","65/18860",0.0769230769230769,14.5076923076923,7.96451960787227,2.43227442198264e-05,0.000460680036044174,0.00029519748483607,"SOD2/ZC3H12A/IL1B/EDN1/TNF",5
"GO:0002819","regulation of adaptive immune response","8/100","224/18860",0.0357142857142857,6.73571428571429,6.30489823402223,2.54537836089553e-05,0.00047853113184836,0.000306636223593263,"TNFAIP3/C3/ZC3H12A/IL6/IL1B/IRF7/TNF/STAT5A",8
"GO:0032623","interleukin-2 production","5/100","66/18860",0.0757575757575758,14.2878787878788,7.89515985286737,2.62064394556431e-05,0.000482120018265033,0.000308935933067677,"TNFAIP3/IL1B/IL1A/VTCN1/STAT5A",5
"GO:0032663","regulation of interleukin-2 production","5/100","66/18860",0.0757575757575758,14.2878787878788,7.89515985286737,2.62064394556431e-05,0.000482120018265033,0.000308935933067677,"TNFAIP3/IL1B/IL1A/VTCN1/STAT5A",5
"GO:0014013","regulation of gliogenesis","6/100","110/18860",0.0545454545454545,10.2872727272727,7.13225428951784,2.62145636408883e-05,0.000482120018265033,0.000308935933067677,"LIF/IL6/IL1B/TNF/ZNF488/MIR221",6
"GO:0045639","positive regulation of myeloid cell differentiation","6/100","111/18860",0.0540540540540541,10.1945945945946,7.09329355273358,2.75946992051448e-05,0.000503851414263723,0.000322861115274129,"INHBA/LIF/CSF3/TNF/STAT5A/MIR221",6
"GO:0097696","cell surface receptor signaling pathway via STAT","7/100","165/18860",0.0424242424242424,8.00121212121212,6.59470520536354,2.79356970911564e-05,0.000503886104634766,0.000322883344390823,"LIF/IL6/CSF2/SOCS3/TNF/STAT5A/MIR221",7
"GO:0044706","multi-multicellular organism process","8/100","227/18860",0.0352422907488987,6.64669603524229,6.24897604599726,2.79936724797092e-05,0.000503886104634766,0.000322883344390823,"LIF/IL1B/MMP9/MAFF/EDN1/ITGB3/CYP27B1/STAT5A",8
"GO:0031401","positive regulation of protein modification process","10/100","375/18860",0.0266666666666667,5.02933333333333,5.75416109378765,3.02721720831381e-05,0.000537967476252278,0.000344722222558073,"C3/TNIP1/ZC3H12A/LIF/IL6/MMP9/BIRC3/PDGFB/TNF/S100A12",10
"GO:0032760","positive regulation of tumor necrosis factor production","6/100","113/18860",0.0530973451327434,10.0141592920354,7.01683838277861,3.0530329136869e-05,0.000537967476252278,0.000344722222558073,"IL6/OAS3/OAS2/OAS1/IL1A/TLR2",6
"GO:0032741","positive regulation of interleukin-18 production","3/100","12/18860",0.25,47.15,11.6754224912472,3.07349424966826e-05,0.000537967476252278,0.000344722222558073,"TNF/TLR2/GBP5",3
"GO:0090677","reversible differentiation","3/100","12/18860",0.25,47.15,11.6754224912472,3.07349424966826e-05,0.000537967476252278,0.000344722222558073,"SOD2/PDGFB/MIR221",3
"GO:0080164","regulation of nitric oxide metabolic process","5/100","69/18860",0.072463768115942,13.6666666666667,7.69581916589594,3.25441971393665e-05,0.000565734057121316,0.000362514668928055,"SOD2/ZC3H12A/IL1B/EDN1/TNF",5
"GO:0010743","regulation of macrophage derived foam cell differentiation","4/100","35/18860",0.114285714285714,21.5542857142857,8.8861130096603,3.4337039990285e-05,0.000592839506771043,0.000379883471428502,"IL1B/CSF2/ITGB3/TNF",4
"GO:0002696","positive regulation of leukocyte activation","10/100","381/18860",0.026246719160105,4.9501312335958,5.6869275121195,3.4630022481465e-05,0.000593858088229447,0.000380536164536724,"IL6/IL1B/IL1A/VNN1/VTCN1/ADAM8/TNFSF14/TNF/MAP3K8/STAT5A",10
"GO:0070665","positive regulation of leukocyte proliferation","7/100","173/18860",0.0404624277456647,7.63121387283237,6.39718937407334,3.78229485311794e-05,0.000644259351490828,0.000412832606716159,"IL6/IL1B/IL1A/CSF2/VTCN1/BST2/STAT5A",7
"GO:0070486","leukocyte aggregation","3/100","13/18860",0.230769230769231,43.5230769230769,11.197424843586,3.98015787958137e-05,0.000672498536766361,0.000430927891544949,"S100A8/S100A9/IL1B",3
"GO:2000401","regulation of lymphocyte migration","5/100","72/18860",0.0694444444444444,13.0972222222222,7.50852349866055,4.00107482473288e-05,0.000672498536766361,0.000430927891544949,"CCL20/ADAM8/ITGB3/TNFSF14/S100A7",5
"GO:0030225","macrophage differentiation","5/100","73/18860",0.0684931506849315,12.9178082191781,7.44855481425987,4.27733271659302e-05,0.000707260344350365,0.00045320278380047,"INHBA/LIF/MMP9/CSF2/TLR2",5
"GO:0032743","positive regulation of interleukin-2 production","4/100","37/18860",0.108108108108108,20.3891891891892,8.61904210752783,4.29608276155729e-05,0.000707260344350365,0.00045320278380047,"IL1B/IL1A/VTCN1/STAT5A",4
"GO:0035456","response to interferon-beta","4/100","37/18860",0.108108108108108,20.3891891891892,8.61904210752783,4.29608276155729e-05,0.000707260344350365,0.00045320278380047,"OAS1/XAF1/IFITM1/BST2",4
"GO:0030856","regulation of epithelial cell differentiation","7/100","177/18860",0.0395480225988701,7.45875706214689,6.30311439127285,4.37509354070163e-05,0.000707260344350365,0.00045320278380047,"LIF/IL1B/MMP9/MAFF/CYP27B1/TNF/STAT5A",7
"GO:0032635","interleukin-6 production","7/100","177/18860",0.0395480225988701,7.45875706214689,6.30311439127285,4.37509354070163e-05,0.000707260344350365,0.00045320278380047,"TNFAIP3/ZC3H12A/IL6/IL1B/IL1A/TNF/TLR2",7
"GO:0032675","regulation of interleukin-6 production","7/100","177/18860",0.0395480225988701,7.45875706214689,6.30311439127285,4.37509354070163e-05,0.000707260344350365,0.00045320278380047,"TNFAIP3/ZC3H12A/IL6/IL1B/IL1A/TNF/TLR2",7
"GO:0140888","interferon-mediated signaling pathway","6/100","121/18860",0.0495867768595041,9.35206611570248,6.72908968158429,4.48857511279442e-05,0.000721012888371661,0.000462015226466848,"OAS3/OAS2/OAS1/IFI27/IFITM1/IRF7",6
"GO:0030216","keratinocyte differentiation","7/100","180/18860",0.0388888888888889,7.33444444444444,6.23446600820573,4.86802684767726e-05,0.000777047304365088,0.000497921316098072,"SPRR2D/KRT6B/SPRR2E/IVL/KRT4/CYP27B1/S100A7",7
"GO:0035821","modulation of process of another organism","6/100","124/18860",0.0483870967741935,9.1258064516129,6.62798917756514,5.14897637004547e-05,0.000816756376698463,0.00052336634813949,"ZC3H12A/SPRR2A/IFI27/IFITM1/CXCL6/MIR221",6
"GO:0050867","positive regulation of cell activation","10/100","401/18860",0.0249376558603491,4.70324189526185,5.47259230781355,5.32564197889508e-05,0.000839532878412157,0.000537961219836084,"IL6/IL1B/IL1A/VNN1/VTCN1/ADAM8/TNFSF14/TNF/MAP3K8/STAT5A",10
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","10/100","402/18860",0.0248756218905473,4.69154228855721,5.46224866006205,5.43773695461804e-05,0.000846685668148502,0.000542544629957047,"TNFAIP3/ICAM1/C3/ZC3H12A/IL6/IL1B/SOCS3/IRF7/TNF/STAT5A",10
"GO:0008544","epidermis development","10/100","402/18860",0.0248756218905473,4.69154228855721,5.46224866006205,5.43773695461804e-05,0.000846685668148502,0.000542544629957047,"SPRR2D/INHBA/KRT6B/MAFF/SPRR2E/IVL/KRT4/CYP27B1/TNF/S100A7",10
"GO:0061045","negative regulation of wound healing","5/100","77/18860",0.0649350649350649,12.2467532467532,7.21992960891176,5.53303664059053e-05,0.000856271158159681,0.000548686881239562,"PLAT/C1QTNF1/EDN1/PDGFB/TNF",5
"GO:0050863","regulation of T cell activation","10/100","404/18860",0.0247524752475248,4.66831683168317,5.44166301217733,5.66798017246754e-05,0.000871838404710461,0.000558662160539862,"ZC3H12A/IL6/IL1B/IL1A/VNN1/VTCN1/ADAM8/TNFSF14/MAP3K8/STAT5A",10
"GO:0001818","negative regulation of cytokine production","10/100","405/18860",0.0246913580246914,4.65679012345679,5.43142060324426,5.7861874146138e-05,0.000884659256523484,0.000566877587544599,"TNFAIP3/INHBA/ZC3H12A/IL6/OAS3/OAS1/XAF1/TNF/BST2/MIR221",10
"GO:0010742","macrophage derived foam cell differentiation","4/100","40/18860",0.1,18.86,8.25552228175671,5.8726937172175e-05,0.000887196229422501,0.000568503245181769,"IL1B/CSF2/ITGB3/TNF",4
"GO:0070633","transepithelial transport","4/100","40/18860",0.1,18.86,8.25552228175671,5.8726937172175e-05,0.000887196229422501,0.000568503245181769,"RHCG/CSF2/EDN1/P2RY6",4
"GO:0002532","production of molecular mediator involved in inflammatory response","6/100","128/18860",0.046875,8.840625,6.49840099163158,6.1481623531387e-05,0.000923315742737634,0.000591648136754861,"ZC3H12A/S100A9/IL6/TNF/GBP5/MIR221",6
"GO:0140374","antiviral innate immune response","5/100","79/18860",0.0632911392405063,11.9367088607595,7.11186908769496,6.25888799042493e-05,0.000932591293464705,0.000597591783170739,"MX1/OAS3/OAS2/OAS1/TNF",5
"GO:0071639","positive regulation of monocyte chemotactic protein-1 production","3/100","15/18860",0.2,37.72,10.3870720567097,6.28341651625156e-05,0.000932591293464705,0.000597591783170739,"IL1B/OAS3/OAS1",3
"GO:0009913","epidermal cell differentiation","8/100","255/18860",0.0313725490196078,5.91686274509804,5.77146745903335,6.37490868847418e-05,0.000939958870492187,0.000602312826058823,"SPRR2D/KRT6B/MAFF/SPRR2E/IVL/KRT4/CYP27B1/S100A7",8
"GO:0034121","regulation of toll-like receptor signaling pathway","4/100","41/18860",0.0975609756097561,18.4,8.14302594913861,6.48119788558443e-05,0.000939958870492187,0.000602312826058823,"S100A8/S100A9/BIRC3/IRF7",4
"GO:0072539","T-helper 17 cell differentiation","4/100","41/18860",0.0975609756097561,18.4,8.14302594913861,6.48119788558443e-05,0.000939958870492187,0.000602312826058823,"ZC3H12A/IL6/SOCS3/STAT5A",4
"GO:0090077","foam cell differentiation","4/100","41/18860",0.0975609756097561,18.4,8.14302594913861,6.48119788558443e-05,0.000939958870492187,0.000602312826058823,"IL1B/CSF2/ITGB3/TNF",4
"GO:0006809","nitric oxide biosynthetic process","5/100","80/18860",0.0625,11.7875,7.05928834431237,6.64828142067574e-05,0.000958712400322445,0.000614329832233494,"SOD2/ZC3H12A/IL1B/EDN1/TNF",5
"GO:0045429","positive regulation of nitric oxide biosynthetic process","4/100","42/18860",0.0952380952380952,17.9619047619048,8.03443694517741,7.13439267656791e-05,0.00102299935667398,0.000655524037186882,"SOD2/IL1B/EDN1/TNF",4
"GO:0097193","intrinsic apoptotic signaling pathway","9/100","335/18860",0.026865671641791,5.06686567164179,5.4833508678586,7.27961007673218e-05,0.00103457042958557,0.000662938622914733,"S100A8/SOD2/S100A9/MMP9/IFI27/BCL2A1/VNN1/TNF/IFI6",9
"GO:0050830","defense response to Gram-positive bacterium","6/100","132/18860",0.0454545454545455,8.57272727272727,6.37435864356414,7.2966157169353e-05,0.00103457042958557,0.000662938622914733,"IL6/SPRR2A/IL1B/PGLYRP4/TNF/TLR2",6
"GO:0031424","keratinization","5/100","82/18860",0.0609756097560976,11.5,6.9568793417253,7.48292508968686e-05,0.00105509243764585,0.000676088845822585,"SPRR2D/KRT6B/SPRR2E/IVL/KRT4",5
"GO:0010001","glial cell differentiation","8/100","263/18860",0.0304182509505703,5.73688212927757,5.64796400160017,7.9108585851176e-05,0.00110926845795737,0.000710804100843658,"S100A8/S100A9/LIF/IL6/IL1B/TNF/TLR2/ZNF488",8
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","6/100","135/18860",0.0444444444444444,8.38222222222222,6.28472094190863,8.26538834436939e-05,0.00115261294604448,0.000738578657724159,"IL6/CSF2/SOCS3/TNF/STAT5A/MIR221",6
"GO:0060251","regulation of glial cell proliferation","4/100","44/18860",0.0909090909090909,17.1454545454545,7.82809117955595,8.58274718904908e-05,0.00115622005802563,0.000740890045891751,"IL6/IL1B/TNF/MIR221",4
"GO:0048771","tissue remodeling","7/100","197/18860",0.0355329949238579,6.70152284263959,5.87321861909817,8.59824619321568e-05,0.00115622005802563,0.000740890045891751,"TNFAIP3/LIF/IL6/IL1A/ADAM8/ITGB3/PDK4",7
"GO:0010595","positive regulation of endothelial cell migration","6/100","136/18860",0.0441176470588235,8.32058823529412,6.25545682224983,8.61014936827598e-05,0.00115622005802563,0.000740890045891751,"ZC3H12A/EDN1/PDGFB/ITGB3/STAT5A/MIR221",6
"GO:0032479","regulation of type I interferon production","6/100","136/18860",0.0441176470588235,8.32058823529412,6.25545682224983,8.61014936827598e-05,0.00115622005802563,0.000740890045891751,"OAS3/OAS2/OAS1/XAF1/IRF7/TLR2",6
"GO:0032606","type I interferon production","6/100","136/18860",0.0441176470588235,8.32058823529412,6.25545682224983,8.61014936827598e-05,0.00115622005802563,0.000740890045891751,"OAS3/OAS2/OAS1/XAF1/IRF7/TLR2",6
"GO:0032612","interleukin-1 production","6/100","136/18860",0.0441176470588235,8.32058823529412,6.25545682224983,8.61014936827598e-05,0.00115622005802563,0.000740890045891751,"SAA1/TNFAIP3/ZC3H12A/IL6/TNF/GBP5",6
"GO:0032652","regulation of interleukin-1 production","6/100","136/18860",0.0441176470588235,8.32058823529412,6.25545682224983,8.61014936827598e-05,0.00115622005802563,0.000740890045891751,"SAA1/TNFAIP3/ZC3H12A/IL6/TNF/GBP5",6
"GO:0001959","regulation of cytokine-mediated signaling pathway","7/100","198/18860",0.0353535353535354,6.66767676767677,5.85330951911782,8.87509839992206e-05,0.00118044732506989,0.000756414548228184,"TNFAIP3/IL6/OAS3/OAS1/IRAK2/EDN1/IRF7",7
"GO:0034103","regulation of tissue remodeling","5/100","85/18860",0.0588235294117647,11.0941176470588,6.80974368143149,8.88358704051805e-05,0.00118044732506989,0.000756414548228184,"TNFAIP3/IL6/ADAM8/ITGB3/PDK4",5
"GO:0051251","positive regulation of lymphocyte activation","9/100","346/18860",0.0260115606936416,4.90578034682081,5.35351037578669,9.31355157556836e-05,0.00120664792467473,0.000773203535159246,"IL6/IL1B/IL1A/VNN1/VTCN1/ADAM8/TNFSF14/MAP3K8/STAT5A",9
"GO:0032621","interleukin-18 production","3/100","17/18860",0.176470588235294,33.2823529411765,9.72204285631522,9.31847885091596e-05,0.00120664792467473,0.000773203535159246,"TNF/TLR2/GBP5",3
"GO:0032661","regulation of interleukin-18 production","3/100","17/18860",0.176470588235294,33.2823529411765,9.72204285631522,9.31847885091596e-05,0.00120664792467473,0.000773203535159246,"TNF/TLR2/GBP5",3
"GO:0036166","phenotypic switching","3/100","17/18860",0.176470588235294,33.2823529411765,9.72204285631522,9.31847885091596e-05,0.00120664792467473,0.000773203535159246,"SOD2/PDGFB/MIR221",3
"GO:0051044","positive regulation of membrane protein ectodomain proteolysis","3/100","17/18860",0.176470588235294,33.2823529411765,9.72204285631522,9.31847885091596e-05,0.00120664792467473,0.000773203535159246,"IL1B/ADAM8/TNF",3
"GO:1904407","positive regulation of nitric oxide metabolic process","4/100","45/18860",0.0888888888888889,16.7644444444444,7.72993299132743,9.3819199173158e-05,0.00120869607868769,0.00077451596432022,"SOD2/IL1B/EDN1/TNF",4
"GO:0150077","regulation of neuroinflammatory response","4/100","46/18860",0.0869565217391304,16.4,7.6348758612362,0.000102338075241127,0.00131178805536353,0.000840575897116114,"IL6/IL1B/MMP9/TNF",4
"GO:0046849","bone remodeling","5/100","88/18860",0.0568181818181818,10.7159090909091,6.66979397544015,0.000104776894557947,0.00133630029340738,0.000856283004982954,"TNFAIP3/IL6/ADAM8/ITGB3/PDK4",5
"GO:0033077","T cell differentiation in thymus","5/100","89/18860",0.0561797752808989,10.5955056179775,6.6246368452557,0.000110550609051675,0.00139590769041368,0.000894478612122741,"IL1B/IL1A/VNN1/ADAM8/STAT5A",5
"GO:0046209","nitric oxide metabolic process","5/100","89/18860",0.0561797752808989,10.5955056179775,6.6246368452557,0.000110550609051675,0.00139590769041368,0.000894478612122741,"SOD2/ZC3H12A/IL1B/EDN1/TNF",5
"GO:0070661","leukocyte proliferation","9/100","356/18860",0.0252808988764045,4.76797752808989,5.24014622906716,0.000115578928402003,0.00145217485289249,0.000930533842527851,"TNFAIP3/IL6/IL1B/IL1A/CSF2/VTCN1/TNFSF14/BST2/STAT5A",9
"GO:0030098","lymphocyte differentiation","10/100","441/18860",0.0226757369614512,4.27664399092971,5.08344865843737,0.000116964487448848,0.00146234418298117,0.00093705021057024,"INHBA/CFB/ZC3H12A/IL6/IL1B/IL1A/SOCS3/VNN1/ADAM8/STAT5A",10
"GO:0042063","gliogenesis","9/100","357/18860",0.0252100840336134,4.7546218487395,5.22904223844614,0.000118053414744606,0.00146872336579319,0.000941137903923716,"S100A8/S100A9/LIF/IL6/IL1B/TNF/TLR2/ZNF488/MIR221",9
"GO:0019216","regulation of lipid metabolic process","9/100","358/18860",0.0251396648044693,4.74134078212291,5.2179793517133,0.000120572174048531,0.00148813513794577,0.00095357670280213,"C3/IL1B/SERPINA3/EDN1/PDGFB/TNF/PPARGC1A/STAT5A/PDK4",9
"GO:0048247","lymphocyte chemotaxis","4/100","48/18860",0.0833333333333333,15.7166666666667,7.45341838123135,0.000121040270368729,0.00148813513794577,0.00095357670280213,"SAA1/ADAM8/TNFSF14/S100A7",4
"GO:1903706","regulation of hemopoiesis","10/100","443/18860",0.0225733634311512,4.25733634311512,5.06521561643736,0.000121372724016854,0.00148813513794577,0.00095357670280213,"INHBA/ZC3H12A/LIF/CSF3/VNN1/ADAM8/IRF7/TNF/STAT5A/MIR221",10
